x, y
0.023809523809523808, 2.093220338983051
2.071428571428571, 2.3728813559322033
5.952380952380952, 1.8813559322033897
9, 1.559322033898305
12.952380952380953, 1.3644067796610169
15.928571428571427, 1.1779661016949152
21.833333333333332, 0.9745762711864407
27.76190476190476, 0.9661016949152543
