x, y
0, 3.0084745762711864
1.976190476190476, 2.1271186440677967
5.904761904761904, 1.6016949152542375
9, 1.559322033898305
12.928571428571427, 1.2033898305084745
16, 1.0169491525423728
21.857142857142858, 0.9745762711864407
27.809523809523807, 1
