x, y
0, 5.879194630872483
2.019230769230769, 2.3624161073825505
6.009615384615385, 1.8389261744966445
9.014423076923077, 1.4630872483221475
13.052884615384617, 1.275167785234899
16.009615384615387, 1.3154362416107386
21.875, 1.12751677852349
27.836538461538463, 1.0604026845637584
