x, y
0, 5.872881355932203
2, 4.1440677966101696
6, 2.6864406779661016
9, 1.559322033898305
12.928571428571427, 1.3728813559322033
15.928571428571427, 0.8983050847457625
22, 0.593220338983051
27.833333333333332, 0.5508474576271185
