x, y
0.07211538461538462, 10.080536912751677
1.9711538461538463, 6.281879194630872
5.985576923076923, 6.214765100671141
9.086538461538462, 5.355704697986577
13.028846153846155, 5.275167785234899
16.033653846153847, 4.697986577181208
22.01923076923077, 4.322147651006711
28.004807692307693, 4.3355704697986575
