x, y
0, 4.9787234042553195
2.0388349514563107, 3.2680851063829786
6.019417475728155, 2.178723404255319
9.029126213592233, 1.804255319148936
13.058252427184465, 1.5063829787234044
16.04368932038835, 1.34468085106383
22.111650485436893, 1.3617021276595742
27.9126213592233, 1.3361702127659574
