x, y
0.09615384615384616, 6.026845637583893
2.019230769230769, 2.3624161073825505
6.057692307692308, 2.4161073825503356
9.086538461538462, 1.9328859060402683
13.052884615384617, 1.6375838926174495
16.05769230769231, 1.6107382550335574
21.99519230769231, 1.2348993288590604
27.836538461538463, 1.0604026845637584
